日期,星期,商品,天气,是否周末,是否促销,销量,客单价,销售额
3/27/2024,周三,水果茶,晴,FALSE,TRUE,39,14,546
4/2/2024,周二,杨枝甘露,阴,FALSE,FALSE,21,20,420
5/11/2024,周六,水果茶,多云,TRUE,FALSE,36,16,576
3/17/2024,周日,芋泥波波,雨,TRUE,FALSE,41,17,697
4/24/2024,周三,杨枝甘露,多云,FALSE,TRUE,30,19,570
5/21/2024,周二,青稞奶茶,晴,FALSE,FALSE,28,17,476
4/8/2024,周一,可可奶茶,雨,FALSE,FALSE,22,19,418
3/22/2024,周五,芋泥波波,雪,FALSE,FALSE,17,17,289
3/18/2024,周一,青稞奶茶,雨,FALSE,FALSE,22,19,418
4/1/2024,周一,水果茶,多云,FALSE,FALSE,15,17,255
5/21/2024,周二,杨枝甘露,阴,FALSE,TRUE,46,22,1012
5/19/2024,周日,芝士奶盖,雨,TRUE,FALSE,47,18,846
3/24/2024,周日,冰美式,多云,TRUE,FALSE,39,12,468
4/10/2024,周三,芋泥波波,晴,FALSE,FALSE,27,17,459
3/11/2024,周一,抹茶拿铁,晴,FALSE,FALSE,12,18,216
3/7/2024,周四,芝士奶盖,雪,FALSE,TRUE,43,14,602
3/30/2024,周六,芝士奶盖,多云,TRUE,FALSE,47,14,658
5/7/2024,周二,青稞奶茶,阴,FALSE,TRUE,36,19,684
4/3/2024,周三,青稞奶茶,晴,FALSE,FALSE,23,18,414
3/29/2024,周五,柠檬茶,雪,FALSE,FALSE,14,11,154
3/31/2024,周日,可可奶茶,多云,TRUE,FALSE,44,18,792
5/8/2024,周三,杨枝甘露,雨,FALSE,FALSE,19,22,418
3/2/2024,周六,青稞奶茶,阴,TRUE,TRUE,63,15,945
4/26/2024,周五,青稞奶茶,雨,FALSE,FALSE,26,15,390
5/1/2024,周三,可可奶茶,晴,FALSE,FALSE,12,15,180
5/1/2024,周三,柠檬茶,雨,FALSE,FALSE,37,17,629
3/21/2024,周四,冰美式,雪,FALSE,FALSE,26,13,338
4/20/2024,周六,杨枝甘露,雪,TRUE,FALSE,49,21,1029
4/13/2024,周六,珍珠奶茶,雪,TRUE,FALSE,44,12,528
5/8/2024,周三,冰美式,阴,FALSE,FALSE,20,18,360
5/27/2024,周一,芝士奶盖,晴,FALSE,FALSE,23,19,437
5/6/2024,周一,青稞奶茶,多云,FALSE,FALSE,25,14,350
5/5/2024,周日,可可奶茶,雪,TRUE,FALSE,44,19,836
5/14/2024,周二,芝士奶盖,多云,FALSE,FALSE,29,17,493
5/30/2024,周四,冰美式,雪,FALSE,TRUE,40,19,760
3/19/2024,周二,芋泥波波,雪,FALSE,FALSE,32,19,608
5/24/2024,周五,芋泥波波,雨,FALSE,FALSE,17,20,340
4/27/2024,周六,芋泥波波,晴,TRUE,FALSE,48,18,864
4/3/2024,周三,芝士奶盖,雨,FALSE,FALSE,16,16,256
3/21/2024,周四,可可奶茶,雪,FALSE,TRUE,999,20,740
5/4/2024,周六,芝士奶盖,雪,TRUE,TRUE,58,13,754
5/2/2024,周四,可可奶茶,雨,FALSE,FALSE,-1,19,323
5/19/2024,周日,冰美式,多云,TRUE,FALSE,52,17,884
4/17/2024,周三,芝士奶盖,雪,FALSE,FALSE,20,19,380
4/17/2024,周三,芋泥波波,雪,FALSE,FALSE,20,17,340
3/2/2024,周六,芝士奶盖,多云,TRUE,FALSE,31,11,341
3/31/2024,周日,冰美式,晴,TRUE,FALSE,35,12,420
4/30/2024,周二,青稞奶茶,雨,FALSE,FALSE,-1,16,272
5/28/2024,周二,可可奶茶,雪,FALSE,FALSE,0,11,308
3/8/2024,周五,杨枝甘露,多云,FALSE,FALSE,22,21,462
4/13/2024,周六,可可奶茶,多云,TRUE,FALSE,46,12,552
3/11/2024,周一,柠檬茶,雪,FALSE,FALSE,27,19,513
4/15/2024,周一,柠檬茶,晴,FALSE,FALSE,19,15,285
4/25/2024,周四,芋泥波波,雨,FALSE,FALSE,24,11,264
4/19/2024,周五,水果茶,雪,FALSE,FALSE,19,15,285
3/15/2024,周五,芋泥波波,雨,FALSE,FALSE,-1,19,608
5/5/2024,周日,柠檬茶,阴,TRUE,TRUE,52,18,936
5/23/2024,周四,水果茶,晴,FALSE,FALSE,26,14,364
3/11/2024,周一,水果茶,雨,FALSE,TRUE,-1,11,484
5/19/2024,周日,抹茶拿铁,多云,TRUE,FALSE,45,14,630
4/3/2024,周三,珍珠奶茶,晴,FALSE,TRUE,49,12,588
3/28/2024,周四,珍珠奶茶,多云,FALSE,FALSE,21,15,315
5/5/2024,周日,芋泥波波,雨,TRUE,FALSE,40,11,440
5/14/2024,周二,柠檬茶,多云,FALSE,FALSE,29,16,464
3/6/2024,周三,水果茶,阴,FALSE,FALSE,35,19,665
5/28/2024,周二,珍珠奶茶,多云,FALSE,FALSE,19,15,285
4/10/2024,周三,芝士奶盖,多云,FALSE,FALSE,18,18,324
4/28/2024,周日,杨枝甘露,晴,TRUE,FALSE,43,18,774
4/24/2024,周三,可可奶茶,晴,FALSE,FALSE,17,10,170
3/27/2024,周三,冰美式,雪,FALSE,FALSE,20,17,340
4/15/2024,周一,可可奶茶,多云,FALSE,FALSE,21,17,357
4/2/2024,周二,芋泥波波,晴,FALSE,FALSE,26,11,286
4/14/2024,周日,柠檬茶,阴,TRUE,FALSE,43,18,774
3/18/2024,周一,芝士奶盖,多云,FALSE,FALSE,22,11,242
3/22/2024,周五,柠檬茶,雪,FALSE,TRUE,37,17,629
3/1/2024,周五,青稞奶茶,晴,FALSE,TRUE,44,14,616
3/28/2024,周四,杨枝甘露,雨,FALSE,FALSE,21,22,462
3/8/2024,周五,冰美式,雪,FALSE,FALSE,35,12,420
4/5/2024,周五,可可奶茶,晴,FALSE,FALSE,32,17,544
4/19/2024,周五,青稞奶茶,多云,FALSE,TRUE,39,17,663
3/19/2024,周二,杨枝甘露,晴,FALSE,FALSE,29,19,551
3/13/2024,周三,芋泥波波,晴,FALSE,TRUE,35,16,560
4/18/2024,周四,柠檬茶,阴,FALSE,TRUE,35,17,595
3/22/2024,周五,珍珠奶茶,晴,FALSE,TRUE,32,15,480
4/23/2024,周二,杨枝甘露,雪,FALSE,FALSE,18,22,396
3/2/2024,周六,芝士奶盖,阴,TRUE,FALSE,39,10,390
4/1/2024,周一,杨枝甘露,雪,FALSE,FALSE,20,21,420
4/29/2024,周一,芋泥波波,晴,FALSE,FALSE,18,12,216
3/27/2024,周三,可可奶茶,雪,FALSE,TRUE,47,11,517
5/3/2024,周五,杨枝甘露,晴,FALSE,TRUE,34,20,680
3/15/2024,周五,抹茶拿铁,雪,FALSE,TRUE,31,10,310
4/9/2024,周二,柠檬茶,晴,FALSE,FALSE,25,13,325
4/7/2024,周日,杨枝甘露,雨,TRUE,TRUE,56,18,1008
3/24/2024,周日,柠檬茶,雨,TRUE,TRUE,69,19,1311
4/27/2024,周六,抹茶拿铁,阴,TRUE,FALSE,33,20,660
5/22/2024,周三,芝士奶盖,晴,FALSE,FALSE,22,17,374
5/23/2024,周四,抹茶拿铁,雪,FALSE,TRUE,41,14,574
5/28/2024,周二,芝士奶盖,晴,FALSE,FALSE,23,11,253
5/25/2024,周六,芋泥波波,雪,TRUE,FALSE,36,12,432
5/9/2024,周四,水果茶,雪,FALSE,FALSE,25,14,350
4/24/2024,周三,可可奶茶,多云,FALSE,FALSE,29,10,290
5/4/2024,周六,可可奶茶,雨,TRUE,FALSE,33,18,594
4/26/2024,周五,可可奶茶,雪,FALSE,TRUE,29,14,406
5/12/2024,周日,杨枝甘露,阴,TRUE,FALSE,27,21,567
5/7/2024,周二,柠檬茶,雪,FALSE,FALSE,32,12,384
4/11/2024,周四,柠檬茶,雪,FALSE,FALSE,24,14,336
3/6/2024,周三,可可奶茶,晴,FALSE,FALSE,23,16,368
4/25/2024,周四,杨枝甘露,晴,FALSE,TRUE,29,21,609
3/19/2024,周二,珍珠奶茶,雨,FALSE,TRUE,37,12,444
3/3/2024,周日,可可奶茶,阴,TRUE,FALSE,45,16,720
5/15/2024,周三,芋泥波波,晴,FALSE,FALSE,19,19,361
3/16/2024,周六,青稞奶茶,阴,TRUE,FALSE,28,19,532
3/12/2024,周二,水果茶,多云,FALSE,TRUE,34,17,578
5/14/2024,周二,可可奶茶,雪,FALSE,TRUE,42,15,630
3/11/2024,周一,可可奶茶,阴,FALSE,FALSE,-1,13,377
5/16/2024,周四,冰美式,多云,FALSE,FALSE,19,11,209
4/1/2024,周一,抹茶拿铁,晴,FALSE,FALSE,13,15,195
5/17/2024,周五,可可奶茶,雨,FALSE,FALSE,23,19,437
4/9/2024,周二,杨枝甘露,多云,FALSE,FALSE,20,18,360
3/27/2024,周三,芝士奶盖,雨,FALSE,FALSE,17,17,289
5/13/2024,周一,冰美式,雨,FALSE,FALSE,22,16,352
3/19/2024,周二,珍珠奶茶,晴,FALSE,FALSE,17,12,204
5/30/2024,周四,可可奶茶,雪,FALSE,TRUE,34,13,442
5/16/2024,周四,青稞奶茶,多云,FALSE,FALSE,0,12,192
5/4/2024,周六,芋泥波波,雨,TRUE,FALSE,42,17,714
4/15/2024,周一,柠檬茶,雨,FALSE,FALSE,33,15,495
3/3/2024,周日,珍珠奶茶,晴,TRUE,TRUE,53,13,689
4/12/2024,周五,芋泥波波,阴,FALSE,FALSE,23,12,276
4/11/2024,周四,芝士奶盖,雨,FALSE,FALSE,16,11,176
3/8/2024,周五,抹茶拿铁,多云,FALSE,TRUE,37,10,370
3/17/2024,周日,可可奶茶,雪,TRUE,TRUE,43,11,473
3/23/2024,周六,柠檬茶,雪,TRUE,FALSE,39,16,624
3/12/2024,周二,杨枝甘露,雨,FALSE,FALSE,15,18,270
4/24/2024,周三,水果茶,多云,FALSE,FALSE,24,14,336
3/6/2024,周三,青稞奶茶,多云,FALSE,FALSE,21,13,273
4/8/2024,周一,水果茶,晴,FALSE,FALSE,0,13,195
5/20/2024,周一,柠檬茶,阴,FALSE,FALSE,23,13,299
4/23/2024,周二,芋泥波波,阴,FALSE,FALSE,27,15,405
5/26/2024,周日,杨枝甘露,多云,TRUE,FALSE,39,22,858
4/23/2024,周二,水果茶,阴,FALSE,FALSE,23,14,322
5/19/2024,周日,抹茶拿铁,雪,TRUE,FALSE,42,19,798
4/29/2024,周一,芋泥波波,雪,FALSE,TRUE,-1,10,330
5/5/2024,周日,青稞奶茶,雪,TRUE,FALSE,45,12,540
4/10/2024,周三,青稞奶茶,雨,FALSE,TRUE,38,18,684
3/15/2024,周五,杨枝甘露,雨,FALSE,FALSE,18,20,360
4/15/2024,周一,杨枝甘露,雨,FALSE,FALSE,23,18,414
5/24/2024,周五,青稞奶茶,晴,FALSE,FALSE,20,20,400
5/3/2024,周五,柠檬茶,雪,FALSE,TRUE,25,20,500
4/9/2024,周二,柠檬茶,雪,FALSE,FALSE,28,18,504
3/9/2024,周六,可可奶茶,雨,TRUE,FALSE,0,18,846
4/21/2024,周日,青稞奶茶,雨,TRUE,FALSE,26,10,260
3/21/2024,周四,芝士奶盖,多云,FALSE,FALSE,23,11,253
3/24/2024,周日,柠檬茶,晴,TRUE,FALSE,25,14,350
5/7/2024,周二,水果茶,多云,FALSE,FALSE,11,20,220
4/19/2024,周五,珍珠奶茶,多云,FALSE,TRUE,25,15,375
5/15/2024,周三,冰美式,晴,FALSE,TRUE,25,10,250
4/30/2024,周二,芋泥波波,晴,FALSE,FALSE,24,11,264
4/29/2024,周一,可可奶茶,晴,FALSE,FALSE,24,20,480
3/20/2024,周三,芝士奶盖,雪,FALSE,FALSE,20,20,400
5/21/2024,周二,抹茶拿铁,雨,FALSE,FALSE,30,11,330
4/26/2024,周五,芝士奶盖,雨,FALSE,FALSE,18,10,180
3/22/2024,周五,可可奶茶,雪,FALSE,FALSE,31,12,372
5/16/2024,周四,珍珠奶茶,阴,FALSE,TRUE,999,15,510
5/5/2024,周日,芋泥波波,阴,TRUE,FALSE,46,12,552
5/26/2024,周日,冰美式,阴,TRUE,FALSE,50,11,550
5/2/2024,周四,芝士奶盖,晴,FALSE,FALSE,23,18,414
3/1/2024,周五,杨枝甘露,雪,FALSE,TRUE,42,20,840
5/4/2024,周六,珍珠奶茶,多云,TRUE,FALSE,35,14,490
3/18/2024,周一,柠檬茶,多云,FALSE,TRUE,0,19,741
5/17/2024,周五,水果茶,阴,FALSE,FALSE,0,17,527
5/27/2024,周一,芝士奶盖,阴,FALSE,FALSE,13,13,169
4/16/2024,周二,杨枝甘露,雨,FALSE,TRUE,29,20,580
4/19/2024,周五,芋泥波波,阴,FALSE,FALSE,13,13,169
5/23/2024,周四,可可奶茶,多云,FALSE,FALSE,21,11,231
3/29/2024,周五,冰美式,雨,FALSE,FALSE,18,18,324
3/4/2024,周一,珍珠奶茶,晴,FALSE,FALSE,28,12,336
4/10/2024,周三,柠檬茶,多云,FALSE,TRUE,28,17,476
5/31/2024,周五,可可奶茶,雨,FALSE,FALSE,25,13,325
5/18/2024,周六,芝士奶盖,雨,TRUE,FALSE,33,10,330
3/16/2024,周六,青稞奶茶,阴,TRUE,FALSE,42,17,714
5/14/2024,周二,水果茶,雨,FALSE,FALSE,21,15,315
3/15/2024,周五,杨枝甘露,阴,FALSE,FALSE,17,18,306
5/15/2024,周三,芝士奶盖,雪,FALSE,TRUE,44,12,528
5/21/2024,周二,珍珠奶茶,多云,FALSE,FALSE,30,12,360
4/7/2024,周日,水果茶,雨,TRUE,FALSE,43,17,731
4/15/2024,周一,芋泥波波,晴,FALSE,TRUE,37,18,666
4/16/2024,周二,水果茶,阴,FALSE,FALSE,28,13,364
3/8/2024,周五,柠檬茶,阴,FALSE,FALSE,-1,18,288
4/26/2024,周五,青稞奶茶,雨,FALSE,FALSE,17,17,289
4/19/2024,周五,珍珠奶茶,雪,FALSE,TRUE,35,15,525
4/27/2024,周六,杨枝甘露,雪,TRUE,FALSE,42,21,882
4/2/2024,周二,杨枝甘露,阴,FALSE,FALSE,16,19,304
3/9/2024,周六,柠檬茶,多云,TRUE,FALSE,41,17,697
3/18/2024,周一,芝士奶盖,多云,FALSE,FALSE,20,18,360
5/17/2024,周五,珍珠奶茶,晴,FALSE,FALSE,31,15,465
3/30/2024,周六,杨枝甘露,雨,TRUE,FALSE,-1,20,580
5/27/2024,周一,可可奶茶,阴,FALSE,FALSE,20,11,220
4/11/2024,周四,冰美式,阴,FALSE,FALSE,24,15,360
5/23/2024,周四,芝士奶盖,阴,FALSE,TRUE,48,19,912
5/3/2024,周五,芝士奶盖,雨,FALSE,TRUE,41,10,410
5/7/2024,周二,青稞奶茶,多云,FALSE,FALSE,20,12,240
3/27/2024,周三,杨枝甘露,多云,FALSE,TRUE,33,21,693
3/10/2024,周日,抹茶拿铁,阴,TRUE,FALSE,37,17,629
3/22/2024,周五,珍珠奶茶,多云,FALSE,FALSE,27,14,378
4/4/2024,周四,可可奶茶,雪,FALSE,FALSE,22,15,330
3/14/2024,周四,水果茶,多云,FALSE,FALSE,-1,12,144
4/22/2024,周一,冰美式,晴,FALSE,FALSE,14,12,168
4/4/2024,周四,抹茶拿铁,晴,FALSE,FALSE,12,11,132
3/3/2024,周日,柠檬茶,阴,TRUE,FALSE,34,10,340
5/27/2024,周一,珍珠奶茶,雨,FALSE,FALSE,14,13,182
4/28/2024,周日,杨枝甘露,雨,TRUE,FALSE,36,18,648
4/26/2024,周五,杨枝甘露,阴,FALSE,FALSE,-1,22,462
5/12/2024,周日,珍珠奶茶,雨,TRUE,FALSE,39,14,546
5/18/2024,周六,可可奶茶,晴,TRUE,FALSE,38,19,722
4/29/2024,周一,杨枝甘露,多云,FALSE,FALSE,26,19,494
3/16/2024,周六,水果茶,雨,TRUE,FALSE,36,19,684
3/8/2024,周五,杨枝甘露,阴,FALSE,FALSE,33,20,660
4/28/2024,周日,杨枝甘露,雨,TRUE,FALSE,45,22,990
5/19/2024,周日,冰美式,晴,TRUE,FALSE,36,18,648
4/25/2024,周四,青稞奶茶,阴,FALSE,FALSE,15,16,240
3/3/2024,周日,杨枝甘露,雪,TRUE,TRUE,46,19,874
3/22/2024,周五,杨枝甘露,雨,FALSE,FALSE,16,19,304
4/5/2024,周五,青稞奶茶,雪,FALSE,FALSE,13,15,195
4/1/2024,周一,柠檬茶,晴,FALSE,FALSE,18,15,270
3/20/2024,周三,芝士奶盖,雨,FALSE,FALSE,20,11,220
3/29/2024,周五,芝士奶盖,雨,FALSE,FALSE,29,10,290
4/21/2024,周日,冰美式,雪,TRUE,FALSE,45,13,585
4/1/2024,周一,柠檬茶,雨,FALSE,FALSE,25,19,475
3/1/2024,周五,可可奶茶,雨,FALSE,FALSE,18,20,360
3/17/2024,周日,青稞奶茶,晴,TRUE,TRUE,52,17,884
5/16/2024,周四,水果茶,雪,FALSE,FALSE,22,10,220
4/1/2024,周一,抹茶拿铁,多云,FALSE,TRUE,43,19,817
3/21/2024,周四,芋泥波波,阴,FALSE,TRUE,34,11,374
4/27/2024,周六,芝士奶盖,晴,TRUE,FALSE,46,16,736
5/29/2024,周三,柠檬茶,阴,FALSE,FALSE,19,12,228
4/5/2024,周五,抹茶拿铁,多云,FALSE,FALSE,28,20,560
4/2/2024,周二,水果茶,多云,FALSE,FALSE,22,16,352
3/30/2024,周六,珍珠奶茶,雪,TRUE,FALSE,35,14,490
3/18/2024,周一,青稞奶茶,多云,FALSE,TRUE,23,15,345
4/12/2024,周五,芝士奶盖,雨,FALSE,TRUE,25,11,275
3/14/2024,周四,青稞奶茶,晴,FALSE,FALSE,24,17,408
4/29/2024,周一,杨枝甘露,阴,FALSE,FALSE,20,20,400
4/2/2024,周二,杨枝甘露,晴,FALSE,FALSE,17,20,340
5/26/2024,周日,芝士奶盖,晴,TRUE,FALSE,42,14,588
5/1/2024,周三,抹茶拿铁,阴,FALSE,FALSE,17,19,323
3/27/2024,周三,柠檬茶,雪,FALSE,FALSE,23,16,368
4/15/2024,周一,冰美式,多云,FALSE,FALSE,19,20,380
4/25/2024,周四,青稞奶茶,雪,FALSE,FALSE,19,15,285
5/7/2024,周二,柠檬茶,雨,FALSE,FALSE,33,12,396
3/23/2024,周六,珍珠奶茶,雨,TRUE,FALSE,43,13,559
3/28/2024,周四,芝士奶盖,晴,FALSE,FALSE,27,12,324
3/23/2024,周六,杨枝甘露,晴,TRUE,FALSE,44,19,836
5/24/2024,周五,水果茶,雨,FALSE,FALSE,23,16,368
4/2/2024,周二,杨枝甘露,晴,FALSE,FALSE,12,19,228
4/5/2024,周五,芋泥波波,雪,FALSE,FALSE,28,10,280
5/17/2024,周五,水果茶,多云,FALSE,FALSE,29,10,290
4/21/2024,周日,珍珠奶茶,雨,TRUE,FALSE,33,14,462
3/24/2024,周日,芋泥波波,雨,TRUE,FALSE,40,13,520
3/7/2024,周四,芋泥波波,多云,FALSE,FALSE,20,18,360
3/18/2024,周一,杨枝甘露,阴,FALSE,TRUE,41,21,861
5/28/2024,周二,珍珠奶茶,晴,FALSE,FALSE,25,15,375
3/5/2024,周二,芝士奶盖,雨,FALSE,FALSE,32,16,512
3/8/2024,周五,抹茶拿铁,多云,FALSE,FALSE,26,18,468
4/15/2024,周一,珍珠奶茶,雪,FALSE,FALSE,17,13,221
4/24/2024,周三,芋泥波波,阴,FALSE,FALSE,27,20,540
3/26/2024,周二,水果茶,晴,FALSE,FALSE,22,14,308
3/12/2024,周二,水果茶,多云,FALSE,FALSE,20,16,320
4/6/2024,周六,芋泥波波,阴,TRUE,TRUE,58,16,928
5/1/2024,周三,水果茶,阴,FALSE,FALSE,14,14,196
3/24/2024,周日,冰美式,雨,TRUE,FALSE,27,17,459
4/13/2024,周六,芋泥波波,雪,TRUE,FALSE,42,17,714
5/12/2024,周日,柠檬茶,雨,TRUE,TRUE,53,18,954
4/9/2024,周二,青稞奶茶,晴,FALSE,FALSE,20,13,260
4/24/2024,周三,芝士奶盖,雪,FALSE,FALSE,25,14,350
3/2/2024,周六,杨枝甘露,雨,TRUE,FALSE,41,19,779
3/18/2024,周一,水果茶,雨,FALSE,FALSE,13,13,169
5/30/2024,周四,青稞奶茶,晴,FALSE,FALSE,12,19,228
5/4/2024,周六,芝士奶盖,雨,TRUE,FALSE,49,12,588
4/5/2024,周五,柠檬茶,雪,FALSE,FALSE,20,19,380
5/1/2024,周三,可可奶茶,雨,FALSE,FALSE,12,14,168
5/22/2024,周三,水果茶,雨,FALSE,FALSE,21,18,378
3/28/2024,周四,抹茶拿铁,阴,FALSE,FALSE,12,18,216
5/23/2024,周四,芝士奶盖,雨,FALSE,FALSE,30,12,360
4/19/2024,周五,柠檬茶,雪,FALSE,FALSE,23,15,345
5/28/2024,周二,芋泥波波,雪,FALSE,FALSE,30,10,300
3/20/2024,周三,抹茶拿铁,多云,FALSE,FALSE,26,10,260
4/9/2024,周二,芝士奶盖,阴,FALSE,FALSE,-1,16,304
4/16/2024,周二,水果茶,晴,FALSE,FALSE,23,13,299
4/26/2024,周五,青稞奶茶,雪,FALSE,FALSE,26,10,260
5/22/2024,周三,抹茶拿铁,晴,FALSE,FALSE,23,11,253
3/18/2024,周一,杨枝甘露,阴,FALSE,FALSE,22,22,484
3/11/2024,周一,冰美式,雪,FALSE,FALSE,20,18,360
3/28/2024,周四,可可奶茶,雪,FALSE,FALSE,20,16,320
3/27/2024,周三,冰美式,多云,FALSE,FALSE,25,18,450
5/4/2024,周六,抹茶拿铁,晴,TRUE,FALSE,42,20,840
3/3/2024,周日,青稞奶茶,多云,TRUE,TRUE,61,10,610
5/11/2024,周六,水果茶,雪,TRUE,FALSE,0,17,629
3/27/2024,周三,杨枝甘露,晴,FALSE,FALSE,13,22,286
5/26/2024,周日,珍珠奶茶,多云,TRUE,FALSE,49,13,637
5/5/2024,周日,冰美式,雪,TRUE,FALSE,29,17,493
3/20/2024,周三,水果茶,多云,FALSE,FALSE,23,17,391
3/1/2024,周五,可可奶茶,雨,FALSE,FALSE,25,16,400
3/21/2024,周四,珍珠奶茶,雪,FALSE,FALSE,26,13,338
3/12/2024,周二,柠檬茶,雨,FALSE,FALSE,44,10,440
4/15/2024,周一,冰美式,阴,FALSE,TRUE,48,12,576
4/13/2024,周六,可可奶茶,多云,TRUE,TRUE,62,18,1116
4/4/2024,周四,柠檬茶,多云,FALSE,FALSE,20,20,400
3/10/2024,周日,抹茶拿铁,晴,TRUE,FALSE,50,10,500
4/18/2024,周四,青稞奶茶,晴,FALSE,FALSE,27,18,486
3/7/2024,周四,芋泥波波,雨,FALSE,FALSE,31,20,620
5/23/2024,周四,可可奶茶,雨,FALSE,TRUE,29,11,319
5/16/2024,周四,杨枝甘露,雨,FALSE,TRUE,36,18,648
5/9/2024,周四,珍珠奶茶,阴,FALSE,TRUE,32,13,416
4/23/2024,周二,可可奶茶,雨,FALSE,FALSE,23,15,345
3/4/2024,周一,珍珠奶茶,多云,FALSE,FALSE,34,14,476
3/24/2024,周日,抹茶拿铁,雨,TRUE,TRUE,69,10,690
